text,episode,video_name,segment_id,frame_start,frame_end
想演奏是妳們的自由,8,MyGO,5142,26516,26560
妳們就請便吧,8,MyGO,5143,26564,26592
"可是,春日影是CRYCHIC重要的",8,MyGO,5144,26616,26680
"到現在都還執著於過去,真難看",8,MyGO,5145,26684,26744
妳也差不多該忘記了吧,8,MyGO,5146,26772,26832
為什麼?,8,MyGO,5147,26936,26964
妳為什麼要我忘記呢?,8,MyGO,5148,26984,27032
我們以前感情明明那麼好,8,MyGO,5149,27052,27124
大家每天都快樂地相處在一起,8,MyGO,5150,27140,27212
"現在卻各奔東西,太奇怪了吧",8,MyGO,5151,27232,27308
樂團是命運共同體,8,MyGO,5152,27312,27368
當初這麼說的人不是小祥嗎,8,MyGO,5153,27372,27424
命運 o00,8,MyGO,5154,27444,27444
命運,8,MyGO,5155,27448,27464
那麼那個樂團算什麼?,8,MyGO,5156,27520,27560
妳誤會了,8,MyGO,5157,27588,27608
我有哪裡誤會了?,8,MyGO,5158,27612,27644
妳講的話和做的事全都互相矛盾,8,MyGO,5159,27648,27696
CRYCHIC已經毀了,8,MyGO,5160,27728,27784
絕對不可能再復活了,8,MyGO,5161,27788,27832
為什麼,8,MyGO,5162,27920,27944
求求妳,8,MyGO,5163,28012,28028
我想讓CRYCHIC重新開始,8,MyGO,5164,28032,28080
我想找回屬於大家的那段快樂時光,8,MyGO,5165,28112,28176
小燈和立希也都是這麼希望的,8,MyGO,5166,28180,28244
我也打算找小睦和小祥 起回到樂團,8,MyGO,5167,28248,28360
是這樣嗎,8,MyGO,5168,28364,28388
我,8,MyGO,5169,28432,28456
為什麼?,8,MyGO,5170,28768,28796
只有我這麼想嗎,8,MyGO,5171,28816,28848
可是,8,MyGO,5172,28888,28908
當初組成CRYCHIC的人就是小祥啊,8,MyGO,5173,28912,28984
所以我已經親手將牠結束了,8,MyGO,5174,28996,29056
牠沒有結束,8,MyGO,5175,29060,29084
我一直為了 CRYCHIC在努力著,8,MyGO,5176,29088,29196
沒有人那樣拜託妳,8,MyGO,5177,29216,29264
這是最後的警告,8,MyGO,5178,29288,29340
今後不要再和我扯上關係了,8,MyGO,5179,29344,29412
等-下,8,MyGO,5180,29588,29616
不要走,8,MyGO,5181,29656,29692
0`(0` 不是這樣的,8,MyGO,5182,29696,29696
^/7 不是這樣的,8,MyGO,5183,29700,29700
二 不是這樣的,8,MyGO,5184,29704,29716
"我是真的很重視大家,很喜歡大家",8,MyGO,5185,29720,29856
不要,8,MyGO,5186,29908,29928
求求妳,8,MyGO,5187,29944,29980
"要是沒有小祥妳們的話,我就%",8,MyGO,5188,29984,30032
放開我,8,MyGO,5189,30036,30056
要我怎麼做妳們才肯回來?,8,MyGO,5190,30060,30092
"只要是我能做的,我什麼都願意做",8,MyGO,5191,30096,30156
妳是抱著多大的覺悟說出這種話的?,8,MyGO,5192,30232,30284
妳只不過是一個學生,8,MyGO,5193,30308,30360
有辦法背負其他人的人生嗎,8,MyGO,5194,30364,30416
"""什麼都願意做""就是這麼沉重的話",8,MyGO,5195,30444,30536
做不來的事就別隨便說出口,8,MyGO,5196,30584,30636
"可是,我真的",8,MyGO,5197,30652,30704
"可是,我真的...",8,MyGO,5198,30708,30716
妳這個人,8,MyGO,5199,30748,30776
滿腦子都只想到自己呢,8,MyGO,5200,30780,30832
"嗜通""和""理所當然""是什麼呢?",8,MyGO,5201,31536,31644
就算用手中的東酉衡量,8,MyGO,5202,31676,31732
也都完全無法好好估測,8,MyGO,5203,31736,31808
面對隨著呼吸進進出出的不安,8,MyGO,5204,31812,31908
我也只能任其擺佈地伉立原地,8,MyGO,5205,31932,31940
永 鳴 大 輝 我也只能任其擺佈地伉立原地,8,MyGO,5206,31944,32036
"做事笨拙,總是徒勞",8,MyGO,5207,32060,32132
為了避免受傷而逃避著,8,MyGO,5208,32136,32224
在現實與筆記中來來回回以求慰藉,8,MyGO,5209,32228,32340
台指足/梗苣 b14隕寸 在現實與筆記中來來回回以求慰藉,8,MyGO,5210,32344,32344
白指足/梗直 3/1111寸 在現實與筆記中來來回回以求慰藉,8,MyGO,5211,32348,32348
白指足/筷查 兀 Ill 順 于 在現實與筆記中來來回回以求慰藉,8,MyGO,5212,32352,32404
白瑁足|楨查 11 在現實與筆記中來來回回以求慰藉,8,MyGO,5213,32408,32440
啊啊 真是讓人活得難受的世界啊,8,MyGO,5214,32472,32480
QUANH ANH PHUONGK 啊啊 真是讓人活得難受的世界啊,8,MyGO,5215,32484,32548
0U[[1#[[[ P006 啊啊 真是讓人活得難受的世界啊,8,MyGO,5216,32552,32552
啊啊 真是讓人活得難受的世界啊,8,MyGO,5217,32556,32596
"不,不",8,MyGO,5218,32620,32684
這一切的切全都是我,8,MyGO,5219,32704,32764
畏畏縮縮哭哭啼啼的我,8,MyGO,5220,32768,32828
擁抱這所有一切的切,8,MyGO,5221,32832,32892
稍微睡上覺吧,8,MyGO,5222,32896,32912
-1 1111= 人-田巾 2|/==1口J 制作進行 李 稍微睡上一覺吧,8,MyGO,5223,32916,32916
=口1 1111=1 L-田巾 =13/=11 制作進行 李 稍微睡上-覺吧,8,MyGO,5224,32920,32960
U1 1111= L-田巾 2/1口1 制作進行 痛痛啊痛痛啊快采走吧,8,MyGO,5225,32964,32996
111 1111= 口)-田巾 2/==TJ 制作進行 痛痛啊痛痛啊快飛走吧,8,MyGO,5226,33000,33000
痛痛啊痛痛啊快采走吧,8,MyGO,5227,33004,33028
為了不讓悲傷奪走一切,8,MyGO,5228,33032,33112
我會繼續做自己的夥伴,8,MyGO,5229,33116,33128
Vic Firth 我會繼續做自己的夥伴,8,MyGO,5230,33132,33216
我會繼續做自己的夥伴,8,MyGO,5231,33220,33248
在這遙遙的漫艮路途之中,8,MyGO,5232,33252,33316
iiooiamimeiandoieam 在這遙遙的漫艮路途之中,8,MyGO,5233,33320,33320
公式木-L^-/ httpsllanime bang-dream. 在這遙遙的漫艮路途之中,8,MyGO,5234,33324,33340
公式木-L^-/ https:llanime.bang-dream. 就算稍微喘口氣休息一下,8,MyGO,5235,33344,33396
就算稍微喘口氣休息一下,8,MyGO,5236,33400,33476
相信也不會有人責怪我的,8,MyGO,5237,33480,33660
BanG Dream! Project,8,MyGO,5238,33664,33684
併9 解散),8,MyGO,5239,33832,33832
餌 散 併9 解散),8,MyGO,5240,33836,33872
舺 散 併9 解散),8,MyGO,5241,33876,33876
舺散 (#9`解散),8,MyGO,5242,33880,33904
併9 解散),8,MyGO,5243,33908,33908
舺.散 併9.解散),8,MyGO,5244,33912,33916
餌.散 佃9.解散),8,MyGO,5245,33920,33920
餌.散 椿9 解散),8,MyGO,5246,33924,33932
餌.散 佣9.解散),8,MyGO,5247,33936,33936
餌.散 併9 解散),8,MyGO,5248,33940,33948
餌.散 冊9 解散),8,MyGO,5249,33952,33956
舺散 併9 解散),8,MyGO,5250,33960,33964
餌 散 #9 解散),8,MyGO,5251,33968,33968
斛散 低9 解散),8,MyGO,5252,33972,33992
舺I 併9 解散),8,MyGO,5253,33996,34040
舺'散,8,MyGO,5254,34044,34044
_,9,MyGO,5255,96,96
1巳,9,MyGO,5256,132,132
組,9,MyGO,5257,136,144
組 6年,9,MyGO,5258,148,148
組 5年,9,MyGO,5259,152,152
組 長 崆 5年,9,MyGO,5260,156,156
53 長峙 5年,9,MyGO,5261,160,160
妄` 5年,9,MyGO,5262,164,164
妄塗 5年,9,MyGO,5263,168,172
0 長些,9,MyGO,5264,176,176
母,9,MyGO,5265,180,180
< 姜,9,MyGO,5266,184,184
羹,9,MyGO,5267,188,196
雯,9,MyGO,5268,204,204
受,9,MyGO,5269,208,208
1,9,MyGO,5270,212,212
這裡就是我們的新家喔,9,MyGO,5271,684,724
媽媽很棒對不對?,9,MyGO,5272,728,768
過來吧,9,MyGO,5273,808,828
C),9,MyGO,5274,848,848
這邊這邊,9,MyGO,5275,876,904
這是爽世的房間,9,MyGO,5276,948,984
我的房間,9,MyGO,5277,1024,1056
好漂亮,9,MyGO,5278,1148,1172
妳喜歡嗎,9,MyGO,5279,1176,1204
因為要換到新的學區,9,MyGO,5280,1228,1268
如果有想讀的國中要跟我說喔,9,MyGO,5281,1272,1320
我,9,MyGO,5282,1364,1396
那媽媽呢?,9,MyGO,5283,1420,1444
媽媽覺得哪間學校比較好?,9,MyGO,5284,1448,1500
月之森怎麼樣?,9,MyGO,5285,1520,1548
那裡是間大小姐學校喔,9,MyGO,5286,1552,1588
可是,9,MyGO,5287,1592,1608
放心放心,9,MyGO,5288,1612,1644
那邊的制服很可愛喔,9,MyGO,5289,1648,1680
我想看爽世穿那邊的制服,9,MyGO,5290,1684,1728
我接個電話,9,MyGO,5291,1788,1816
"你好,我是長崎",9,MyGO,5292,1832,1864
"是的,關於那筆交易:..",9,MyGO,5293,1876,1928
"對,沒錯",9,MyGO,5294,1932,1972
式,9,MyGO,5295,2124,2132
式 貴安,9,MyGO,5296,2136,2136
a 貴安,9,MyGO,5297,2140,2140
式 貴安,9,MyGO,5298,2144,2144
貴安,9,MyGO,5299,2148,2148
式 貴安,9,MyGO,5300,2152,2180
貴安,9,MyGO,5301,2184,2184
式 貴安,9,MyGO,5302,2188,2188
貴安,9,MyGO,5303,2192,2500
今天能夠感受到春日造訪的氣息,9,MyGO,5304,2516,2616
我們選在這大好日子舉行入學典禮,9,MyGO,5305,2620,2688
不曉得要選什麼社團,9,MyGO,5306,2736,2784
我對管樂社滿有興趣的,9,MyGO,5307,2788,2824
不是聽說那邊很嚴嗎,9,MyGO,5308,2828,2868
"爽世,拜託妳",9,MyGO,5309,2912,2944
可以和我 起過去看嗎,9,MyGO,5310,2948,2984
我也很想去喔,9,MyGO,5311,3028,3068
真的嗎?太好了,9,MyGO,5312,3072,3104
那我也要,9,MyGO,5313,3108,3140
該選什麼樂器好呢,9,MyGO,5314,3144,3180
我應該會選薩克斯風,9,MyGO,5315,3184,3224
不錯耶,9,MyGO,5316,3228,3252
我回來了,9,MyGO,5317,3484,3532
好久沒回家了,9,MyGO,5318,3620,3668
妳回來了啊,9,MyGO,5319,3672,3700
我有準備濃湯喔,9,MyGO,5320,3716,3740
濃湯? 我要喝,9,MyGO,5321,3744,3776
我先拿去熱一下,9,MyGO,5322,3788,3816
妳要不要先去洗澡?,9,MyGO,5323,3820,3864
衣服我也都洗好了,9,MyGO,5324,3868,3900
有爽世在真是太好了,9,MyGO,5325,3944,4008
仍之森音樂祭),9,MyGO,5326,4160,4216
佣之森音樂祭),9,MyGO,5327,4220,4224
長崎同學?,9,MyGO,5328,4568,4684
請問.,9,MyGO,5329,4696,4724
我是(班的豐川祥子,9,MyGO,5330,4740,4820
冒昧請教妳件事,9,MyGO,5331,4824,4864
妳對組樂團有興趣嗎,9,MyGO,5332,4868,4916
我在這裡再次感謝大家今天願意參加集會,9,MyGO,5333,5020,5024
小 ] 我在這裡再次感謝犬家今天願意參加集會 1,9,MyGO,5334,5028,5028
正I I l 丑 A 我在這裡再次感謝大家今天願意參加集會,9,MyGO,5335,5032,5032
%^ W A 心U I工 丑 A 我在這裡再次感謝大家今天願意參加集會,9,MyGO,5336,5036,5124
我一直非常期待能和各位見面,9,MyGO,5337,5128,5216
從今以後我們就是樂團,9,MyGO,5338,5228,5280
一起共同演奏音樂的命運共同體了,9,MyGO,5339,5284,5380
命運啊,9,MyGO,5340,5384,5424
我們要用不限時方案,9,MyGO,5341,5460,5500
"好的,我知道了",9,MyGO,5342,5504,5540
E ER,9,MyGO,5343,5552,5564
"E 飲料出來了,妳剛才有看到嗎 ER",9,MyGO,5344,5568,5620
E JR,9,MyGO,5345,5624,5624
E RR,9,MyGO,5346,5628,5628
E ER,9,MyGO,5347,5632,5636
"燈,妳是怎麼讓飲料出來的? E ER",9,MyGO,5348,5640,5684
iCawsWCC 那個%%我按了-下...,9,MyGO,5349,5688,5712
ICdwsWee 那個%我按了-下...,9,MyGO,5350,5716,5736
ieawsWee,9,MyGO,5351,5740,5784
E 飲料沒有出來 JR,9,MyGO,5352,5788,5816
E JR,9,MyGO,5353,5820,5828
E 妳在幹嘛啊 RR,9,MyGO,5354,5832,5832
妳在幹嘛啊,9,MyGO,5355,5836,5868
不是按那邊啦,9,MyGO,5356,5872,5908
ICadsWe9),9,MyGO,5357,5928,5928
iCawsWCC.,9,MyGO,5358,5932,5932
iCawWCC. 請不要玩飲料機,9,MyGO,5359,5936,5940
iCae 請不要玩飲料機,9,MyGO,5360,5944,5960
請不要玩飲料機 SAL83,9,MyGO,5361,5964,5968
tC$ 請不要玩飲料機 SA1,9,MyGO,5362,5972,5972
edwsWCC 請不要玩飲料機,9,MyGO,5363,5976,5980
iICawsWCC,9,MyGO,5364,5984,5988
還不錯吧,9,MyGO,5365,6064,6084
終於能開始第一場演唱會了,9,MyGO,5366,6088,6124
又還沒有被選上,9,MyGO,5367,6128,6160
還得繼續多做點練習,9,MyGO,5368,6164,6204
是啊,9,MyGO,5369,6208,6212
/Ba.Soy mi/Dr. 是啊 1一圩一名 crychic CRYCHIC Taki Sakiko/G 白己紹介,9,MyGO,5370,6216,6236
]11= 7口74-儿左編集,9,MyGO,5371,6240,6248
大家轉頭看這邊,9,MyGO,5372,6288,6336
這是做什麼?,9,MyGO,5373,6408,6432
樂團名也決定好了,9,MyGO,5374,6456,6488
所以我想辦個這樣的帳號 HIC,9,MyGO,5375,6492,6544
!/`) 俄們是CRYCIC!我們成立樂團了9,9,MyGO,5376,6548,6548
俄們是CRYCIC!我們成立樂團了! !/N7,9,MyGO,5377,6552,6552
!/`) 俄們是CRYCIC!我們成立樂團了9,9,MyGO,5378,6556,6588
CRYCHICC寸! /xy #|a HGRYCHIC,9,MyGO,5379,6592,6640
編集 寸!r`廣始0去L1! 圭Lf#初投稿,9,MyGO,5380,6644,6644
11 儿左編集,9,MyGO,5381,6648,6652
71 一口7+儿左編集,9,MyGO,5382,6656,6656
7口^-儿左編集,9,MyGO,5383,6660,6664
1 7口74-儿左編集,9,MyGO,5384,6668,6676
口@縞集,9,MyGO,5385,6680,6680
明日ltCRYCHioo,9,MyGO,5386,6768,6772
明日l式CRYCHICO初57,9,MyGO,5387,6776,6776
151 儿左編杲,9,MyGO,5388,6780,6784
10-_ 儿左編集,9,MyGO,5389,6788,6788
17=- 一儿左編杲,9,MyGO,5390,6792,6792
10112 J口74一儿左編耒,9,MyGO,5391,6796,6808
10=7$ J口7^一儿左編耒,9,MyGO,5392,6812,6824
crychic 一嬉LLI飛寸 CHIC FC寸.,9,MyGO,5393,6828,6828
"_:,01 10112= 初心者 C寸力",9,MyGO,5394,6832,6832
我要退出 CRYCHIC,9,MyGO,5395,7260,7340
燈就是在等妳來啊,9,MyGO,5396,7352,7396
等-下,9,MyGO,5397,7400,7404
等-下,9,MyGO,5398,7408,7420
大家都一起開心玩樂團這麼久了,9,MyGO,5399,7432,7488
小睦也是這麼想的吧?,9,MyGO,5400,7492,7544
_3,9,MyGO,5401,7548,7548
3,9,MyGO,5402,7552,7552
03 我,9,MyGO,5403,7560,7560
_3 我,9,MyGO,5404,7564,7580
_3 我,9,MyGO,5405,7584,7584
_3,9,MyGO,5406,7588,7588
C3,9,MyGO,5407,7596,7596
0,9,MyGO,5408,7600,7600
0_,9,MyGO,5409,7604,7604
(3,9,MyGO,5410,7608,7608
從來不覺得玩樂團開心過,9,MyGO,5411,7612,7736
小祥,9,MyGO,5412,7988,8012
小燈,9,MyGO,5413,8056,8088
那不是解散 -立希,9,MyGO,5414,8100,8148
還沒有結束 -小睦,9,MyGO,5415,8172,8236
大家只是沒理解彼此的想法,9,MyGO,5416,8288,8332
一定還能再重修舊好的,9,MyGO,5417,8352,8396
大家%一定都是,9,MyGO,5418,8436,8496
這麼期望的,9,MyGO,5419,8528,8560
因為大家以前明明,9,MyGO,5420,8584,8632
妳這個人,9,MyGO,5421,8636,8660
滿腦子都只想到自己呢,9,MyGO,5422,8664,8716
不是的.我-,9,MyGO,5423,8740,8812
為了大家-.一直...,9,MyGO,5424,8888,8988
一直...,9,MyGO,5425,9096,9120
就算這場大雨就此停止,9,MyGO,5426,9192,9252
我也將永不忘懷向前行,9,MyGO,5427,9256,9308
那抬頭仰望最初一滴雨珠的今天的我,9,MyGO,5428,9312,9436
1 FL 那抬頭仰望最祊;-滴爾珠的今天的我,9,MyGO,5429,9440,9440
根本雄貴 金子庄孝 宁仕 矢田部'唐 那抬頭仰蠻赫-滿琛的今天的我,9,MyGO,5430,9444,9448
根本雄貴 金子庄孝 宇佐義大 矢田部行庸 松浦裕曉,9,MyGO,5431,9452,9516
勇人 北澤史隆 My60!!!!!7口宁1廿 高比良祐香 桐 金成雄文 日下亞美 宮原惠 長| 修 高根壽美子,9,MyGO,5432,9520,9600
透明的傘創造出的一人份的世界,9,MyGO,5433,9604,9716
(遮蔽雨水隱藏身影) ;81,9,MyGO,5434,9720,9752
悄悄逃入其中,9,MyGO,5435,9756,9820
#1743-原1 ( 植田 悄悄逃入其中 #+5勺9宁#+2 Craf,9,MyGO,5436,9824,9824
丰巾刁勺夕-原案 0 6 植田 從塑膠布另一頭的天空.5勺夕一宁#^> Craf,9,MyGO,5437,9828,9888
丰巾勺勺勺原案 0 6  植田 響起了雨珠落下的音色.弓勺夕一宁#1> Craf,9,MyGO,5438,9892,9940
(隨著信號響起),9,MyGO,5439,9956,9992
溶入滲透了的內心之中,9,MyGO,5440,9996,10052
與唾咽f泣的這片天空同行吧,9,MyGO,5441,10056,10168
倆水染遍了柏油路強風隨之滿溢而出),9,MyGO,5442,10172,10200
适a礫6 市本庄大 倆水染遍了柏油路強風隨之滿溢而出) 日音初,9,MyGO,5443,10204,10204
音響監督 捍影盥督 編集 市本庄大 倆水染遍了柏油路強風隨之滿溢而出) 日高初,9,MyGO,5444,10208,10276
倆水染遍了柏油路強風隨之滿溢而出),9,MyGO,5445,10280,10280
不光只是在等待已逝去的時光,9,MyGO,5446,10284,10388
我是希望能夠找到它啊,9,MyGO,5447,10392,10428
Holtls 我是希望能夠找到牠啊,9,MyGO,5448,10432,10496
那無色卻存在著的事物,9,MyGO,5449,10500,10572
當這場大雨漸漸止息時,9,MyGO,5450,10576,10664
彷彿一切都沒發生過似地,9,MyGO,5451,10668,10720
逐漸消失的傘如花一般,9,MyGO,5452,10724,10820
正因無法好好折起內心,9,MyGO,5453,10824,10888
所以我渴望能夠收集 那稍縱即逝的瞬間,9,MyGO,5454,10892,11040
那落下的滴雨珠,9,MyGO,5455,11044,11096
G Ban Dream! Pro] 40410,9,MyGO,5456,11100,11100
"BanG Dream! Project""",9,MyGO,5457,11104,11136
OBanG Dream! Project JupRo,9,MyGO,5458,11140,11140
)0289 BanG Dream! Project,9,MyGO,5459,11144,11188
{,9,MyGO,5460,11240,11248
一,9,MyGO,5461,11252,11252
{一,9,MyGO,5462,11264,11268
_,9,MyGO,5463,11272,11272
_一,9,MyGO,5464,11276,11276
一一,9,MyGO,5465,11280,11284
_一,9,MyGO,5466,11288,11292
一,9,MyGO,5467,11296,11304
一一,9,MyGO,5468,11308,11308
_一,9,MyGO,5469,11312,11324
一,9,MyGO,5470,11328,11328
_一,9,MyGO,5471,11332,11332
叫一,9,MyGO,5472,11336,11336
一,9,MyGO,5473,11340,11340
那個臭野貓,9,MyGO,5474,11384,11408
先是擅作主張找我們來,9,MyGO,5475,11412,11444
又擅作主張回去了 -話說回來,9,MyGO,5476,11448,11472
"她說""要練樂團嗎?""是什麼意思啊",9,MyGO,5477,11476,11508
(#9 解散) 舺 散 一下說她有趣一下說她無趣,9,MyGO,5478,11512,11556
舺 散 燈到底哪裡惹到她了,9,MyGO,5479,11560,11576
我在問妳啦,9,MyGO,5480,11580,11608
幹嘛?,9,MyGO,5481,11612,11624
我是說,9,MyGO,5482,11628,11664
"她說""要練樂團嗎?""是什麼意思啊",9,MyGO,5483,11668,11724
不知道,9,MyGO,5484,11728,11752
先暫且不提樂奈,9,MyGO,5485,11760,11796
得先想辦法找爽世同學回來,9,MyGO,5486,11800,11844
就別管那傢伙了,9,MyGO,5487,11848,11884
又說這種話,9,MyGO,5488,11888,11916
告訴我爽世家同學家在哪,9,MyGO,5489,11920,11964
現在這樣也只能去找她了吧,9,MyGO,5490,11984,12032
也不曉得她什麼時候會去學校,9,MyGO,5491,12036,12080
如果真的是感冒就當成是去探望她吧,9,MyGO,5492,12084,12132
不知道,9,MyGO,5493,12136,12148
妳應該要知道吧?,9,MyGO,5494,12164,12196
真的不知道啊,9,MyGO,5495,12272,12308
"要說有誰知道的話,就是睦了吧",9,MyGO,5496,12312,12352
不過要問那傢伙啊 0,9,MyGO,5497,12368,12412
她是之前樂團的吉他手,9,MyGO,5498,12440,12520
爽世她...可能不會再來了,9,MyGO,5499,13152,13224
樂奈也是,9,MyGO,5500,13276,13304
只要我還待在樂團,9,MyGO,5501,13328,13368
我傷害了小祥還有大家,9,MyGO,5502,13404,13500
我果然還是不該組樂團的嗎,9,MyGO,5503,13548,13620
沒有這回事,9,MyGO,5504,13640,13668
燈組樂團真的沒什麼不對的,9,MyGO,5505,13752,13836
燈,9,MyGO,5506,14448,14472
妳真的沒必要擔心,9,MyGO,5507,14576,14612
立希,9,MyGO,5508,14648,14680
求求妳,9,MyGO,5509,15044,15068
"要是沒有小祥妳們的話,我就%",9,MyGO,5510,15084,15132
妳這個人,9,MyGO,5511,15144,15172
滿腦子都只想到自己呢,9,MyGO,5512,15176,15220
另,9,MyGO,5513,15284,15292
(訴我爽世家在哪裡),9,MyGO,5514,15616,15672
@,9,MyGO,5515,15676,15676
亞,9,MyGO,5516,15680,15680
8,9,MyGO,5517,15684,15684
你知道),9,MyGO,5518,15824,15864
[我不會當妳的傳聲筒),9,MyGO,5519,15880,15920
晨練好想睡喔,9,MyGO,5520,16488,16536
正式演奏前都得這樣嗎,9,MyGO,5521,16540,16588
"今天下午不用練習,要不要一起去玩?",9,MyGO,5522,16592,16648
我想唱卡拉0K,9,MyGO,5523,16652,16676
走吧走吧,9,MyGO,5524,16680,16696
那爽世也-..,9,MyGO,5525,16700,16736
我也一起去好了,9,MyGO,5526,16740,16780
太好了,9,MyGO,5527,16784,16800
真的可以嗎,9,MyGO,5528,16804,16824
樂團那邊呢?,9,MyGO,5529,16828,16852
/~,9,MyGO,5530,16876,16876
010|(,9,MyGO,5531,16880,16880
00|1,9,MyGO,5532,16884,16884
0|0|018,9,MyGO,5533,16888,16896
010|01~,9,MyGO,5534,16900,16900
C,9,MyGO,5535,16904,16904
C((,9,MyGO,5536,16908,16908
二((,9,MyGO,5537,16912,16912
5((1,9,MyGO,5538,16916,16916
八 ,9,MyGO,5539,16920,16920
八,9,MyGO,5540,16924,16924
5((1,9,MyGO,5541,16928,16928
八,9,MyGO,5542,16932,16932
5((1,9,MyGO,5543,16936,16936
已經沒關係了,9,MyGO,5544,16952,17016
ai' 61{ 111 151151,9,MyGO,5545,17128,17128
lii 1 1:1 1`1{81,9,MyGO,5546,17132,17132
111 =,9,MyGO,5547,17136,17136
不曉得能不能見到爽世同學,9,MyGO,5548,17148,17172
不曉得能不能見到爽世同學 #133#371.,9,MyGO,5549,17176,17176
? 不曉得能不能見到爽世同學,9,MyGO,5550,17180,17200
我也有叫Rikki一起過來了 3311'1`/5-,9,MyGO,5551,17204,17204
我也有叫Rikki一起過來了 P|^`-,9,MyGO,5552,17208,17208
tt`5 我也有叫Rikki一起過來了,9,MyGO,5553,17212,17252
真的真的,9,MyGO,5554,17356,17372
太好了,9,MyGO,5555,17376,17400
如果能演奏流行樂就好了 -爽世同學,9,MyGO,5556,17404,17456
爽世同學,9,MyGO,5557,17468,17496
是熟人嗎,9,MyGO,5558,17604,17620
我不認識她,9,MyGO,5559,17644,17664
會不會是認錯人了呢,9,MyGO,5560,17668,17680
入口 會不會是認錯人了呢 ntroice,9,MyGO,5561,17684,17684
會不會是認錯人了呢,9,MyGO,5562,17688,17696
無視我?,9,MyGO,5563,17716,17736
等下...,9,MyGO,5564,17796,17796
等下..?,9,MyGO,5565,17800,17800
等下...,9,MyGO,5566,17804,17824
別走啊,9,MyGO,5567,17828,17856
小燈?,9,MyGO,5568,17880,17908
聽說會變得閃閃發光喔,9,MyGO,5569,17912,17940
這樣啊,9,MyGO,5570,17944,17976
爽世,9,MyGO,5571,18004,18028
沒問題的啦,9,MyGO,5572,18048,18080
下面的樓層還是會維持原樣,9,MyGO,5573,18084,18124
太好了,9,MyGO,5574,18128,18160
妳們想唱什麼?,9,MyGO,5575,18344,18372
妳喜歡Sumimi嗎,9,MyGO,5576,18376,18392
"喜歡,大家 起唱吧",9,MyGO,5577,18396,18432
不錯耶,9,MyGO,5578,18436,18460
妳要唱哪一邊?,9,MyGO,5579,18464,18480
要唱哪邊好呢,9,MyGO,5580,18484,18512
幹嘛? 我現在要搭電車,9,MyGO,5581,18792,18816
我們看到爽世同學了,9,MyGO,5582,18820,18836
剛剛才在車站看到的,9,MyGO,5583,18840,18876
可是好像被她無視了,9,MyGO,5584,18908,18944
"她明明有注意到,卻搭電車走掉了",9,MyGO,5585,18948,19012
小燈都馬上跑過去追她了,9,MyGO,5586,19016,19056
我馬上過去,9,MyGO,5587,19060,19080
因為大家誰也不讓誰,9,MyGO,5588,19096,19152
結果就變成合唱了,9,MyGO,5589,19156,19200
"是這樣啊,真想聽聽看呢",9,MyGO,5590,19204,19276
Rikki,9,MyGO,5591,19392,19412
這邊這邊,9,MyGO,5592,19416,19440
燈,9,MyGO,5593,19524,19548
爽世同學一定很生氣吧?,9,MyGO,5594,19668,19716
"我們得想點辦法,不然這樣下去...",9,MyGO,5595,19720,19768
那傢伙竟然敢無視燈,9,MyGO,5596,19772,19832
